File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF270YSJ	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR204OJS	Histone ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0000945	stomach	tissue	Homo sapiens										H3K27ac-human	DNA						2019-02-12	ENCODE		sonication (generic)	200-600	1	1_1, 1_2							/files/ENCFF793DJY/	1456561	ENCODE Processing Pipeline	b88d4374f072ced0455faa607e63501c		https://www.encodeproject.org/files/ENCFF270YSJ/@@download/ENCFF270YSJ.bed.gz				released	s3://encode-public/2019/02/11/3c39593f-39f7-413f-a765-7fea38e3124c/ENCFF270YSJ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2019/02/11/3c39593f-39f7-413f-a765-7fea38e3124c/ENCFF270YSJ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived			
ENCFF932GIV	bigBed narrowPeak	bigBed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR204OJS	Histone ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0000945	stomach	tissue	Homo sapiens										H3K27ac-human	DNA						2019-02-12	ENCODE		sonication (generic)	200-600	1	1_1, 1_2							/files/ENCFF270YSJ/	2973622	ENCODE Processing Pipeline	bd0e4fb32885bd11d872e8cda271fb0f		https://www.encodeproject.org/files/ENCFF932GIV/@@download/ENCFF932GIV.bigBed				released	s3://encode-public/2019/02/11/2a8e23b6-a13e-445c-a3c1-0992c9968b64/ENCFF932GIV.bigBed	https://datasetencode.blob.core.windows.net/dataset/2019/02/11/2a8e23b6-a13e-445c-a3c1-0992c9968b64/ENCFF932GIV.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived			
ENCFF524WFQ	bigWig	bigWig		fold change over control	hg19	ENCSR204OJS	Histone ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0000945	stomach	tissue	Homo sapiens										H3K27ac-human	DNA						2019-02-12	ENCODE		sonication (generic)	200-600	1	1_1, 1_2							/files/ENCFF522TUC/, /files/ENCFF710FQT/	1538950866	ENCODE Processing Pipeline	8e8c91762538e6562d97ed5b0c6213ba		https://www.encodeproject.org/files/ENCFF524WFQ/@@download/ENCFF524WFQ.bigWig				released	s3://encode-public/2019/02/11/e0fead35-feb3-41e0-b711-f27bffe4fd73/ENCFF524WFQ.bigWig	https://datasetencode.blob.core.windows.net/dataset/2019/02/11/e0fead35-feb3-41e0-b711-f27bffe4fd73/ENCFF524WFQ.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived			
ENCFF942UNJ	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	hg19	ENCSR204OJS	Histone ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0000945	stomach	tissue	Homo sapiens										H3K27ac-human	DNA						2019-02-12	ENCODE		sonication (generic)	200-600	1	1_1, 1_2							/files/ENCFF876PGA/	1467623	ENCODE Processing Pipeline	036cd50b4b8e551efe62ab9b5afa462f		https://www.encodeproject.org/files/ENCFF942UNJ/@@download/ENCFF942UNJ.bed.gz				released	s3://encode-public/2019/02/11/431ca724-d27b-4d92-a654-7188d039d198/ENCFF942UNJ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2019/02/11/431ca724-d27b-4d92-a654-7188d039d198/ENCFF942UNJ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived			
ENCFF696GSW	bigBed narrowPeak	bigBed	narrowPeak	pseudoreplicated peaks	hg19	ENCSR204OJS	Histone ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0000945	stomach	tissue	Homo sapiens										H3K27ac-human	DNA						2019-02-12	ENCODE		sonication (generic)	200-600	1	1_1, 1_2							/files/ENCFF942UNJ/	2984209	ENCODE Processing Pipeline	f9dcbd531478489bc1d3510a12faaec5		https://www.encodeproject.org/files/ENCFF696GSW/@@download/ENCFF696GSW.bigBed				released	s3://encode-public/2019/02/11/de01d303-6dd0-4acd-939c-e4d9765cd3bd/ENCFF696GSW.bigBed	https://datasetencode.blob.core.windows.net/dataset/2019/02/11/de01d303-6dd0-4acd-939c-e4d9765cd3bd/ENCFF696GSW.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived			
ENCFF564PES	fastq	fastq		reads		ENCSR204OJS	Histone ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0000945	stomach	tissue	Homo sapiens										H3K27ac-human	DNA						2019-02-12	ENCODE		sonication (generic)	200-600	1	1_1	76		single-ended					920983582	Bradley Bernstein, Broad	911b56de4096fdb50d2d13d7462cdaf8	SRA:SRR10837590	https://www.encodeproject.org/files/ENCFF564PES/@@download/ENCFF564PES.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2017/12/06/f2b14f10-e5e0-438e-852a-d56c0a4885b2/ENCFF564PES.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2017/12/06/f2b14f10-e5e0-438e-852a-d56c0a4885b2/ENCFF564PES.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			missing controlled_by		
ENCFF851QYW	fastq	fastq		reads		ENCSR204OJS	Histone ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0000945	stomach	tissue	Homo sapiens										H3K27ac-human	DNA						2019-02-12	ENCODE		sonication (generic)	200-600	1	1_1	76		single-ended					972152091	Bradley Bernstein, Broad	c6fed66f36b84417a4d7be39cab72194	SRA:SRR10837591	https://www.encodeproject.org/files/ENCFF851QYW/@@download/ENCFF851QYW.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2017/12/06/bfaf0c0f-27e5-44c6-8cd3-38cda6ae7e71/ENCFF851QYW.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2017/12/06/bfaf0c0f-27e5-44c6-8cd3-38cda6ae7e71/ENCFF851QYW.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			missing controlled_by		
ENCFF155XPN	bam	bam		unfiltered alignments	GRCh38	ENCSR204OJS	Histone ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0000945	stomach	tissue	Homo sapiens										H3K27ac-human	DNA						2019-02-12	ENCODE		sonication (generic)	200-600	1	1_1, 1_2		76					/files/ENCFF303NHQ/, /files/ENCFF053CBZ/, /files/ENCFF564PES/, /files/ENCFF851QYW/, /files/ENCFF765XNJ/, /files/ENCFF110MCL/, /files/ENCFF394YBR/	3653960562	ENCODE Processing Pipeline	3e2fccd20ecb90e54dbb23477e10e065		https://www.encodeproject.org/files/ENCFF155XPN/@@download/ENCFF155XPN.bam				released	s3://encode-public/2020/09/24/ed11c6d2-ff11-4c56-be16-d2b5994d7188/ENCFF155XPN.bam	https://datasetencode.blob.core.windows.net/dataset/2020/09/24/ed11c6d2-ff11-4c56-be16-d2b5994d7188/ENCFF155XPN.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released			
ENCFF781VZS	bam	bam		alignments	GRCh38	ENCSR204OJS	Histone ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0000945	stomach	tissue	Homo sapiens										H3K27ac-human	DNA						2019-02-12	ENCODE		sonication (generic)	200-600	1	1_1, 1_2		76					/files/ENCFF303NHQ/, /files/ENCFF053CBZ/, /files/ENCFF564PES/, /files/ENCFF851QYW/, /files/ENCFF765XNJ/, /files/ENCFF110MCL/, /files/ENCFF394YBR/	3124729162	ENCODE Processing Pipeline	fe23c272357751fca2a2d99ac157a2ef		https://www.encodeproject.org/files/ENCFF781VZS/@@download/ENCFF781VZS.bam				released	s3://encode-public/2020/09/24/4258ba3b-78e3-44aa-a18f-baa47723be2d/ENCFF781VZS.bam	https://datasetencode.blob.core.windows.net/dataset/2020/09/24/4258ba3b-78e3-44aa-a18f-baa47723be2d/ENCFF781VZS.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released			
ENCFF550CSC	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR774NRD	Histone ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K9me3-human	DNA						2019-08-01	ENCODE		sonication (generic), none	200-600	1	1_1, 1_2							/files/ENCFF662QPM/, /files/ENCFF076ONX/, /files/ENCFF356LFX/	303133	ENCODE Processing Pipeline	490c7ba63302397c2e45accfadea1ed2		https://www.encodeproject.org/files/ENCFF550CSC/@@download/ENCFF550CSC.bed.gz				released	s3://encode-public/2020/09/21/07b23d1b-e873-413d-bb4b-3ad028b9d53d/ENCFF550CSC.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/21/07b23d1b-e873-413d-bb4b-3ad028b9d53d/ENCFF550CSC.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released			
ENCFF662QPM	bam	bam		alignments	GRCh38	ENCSR774NRD	Histone ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K9me3-human	DNA						2019-08-01	ENCODE		sonication (generic), none	200-600	1	1_1, 1_2		76					/files/ENCFF119DAD/, /files/ENCFF464TMI/, /files/ENCFF110MCL/, /files/ENCFF799ZPC/, /files/ENCFF665VNW/	3639671080	ENCODE Processing Pipeline	b7c2325dca65b73c42224ec504af170c		https://www.encodeproject.org/files/ENCFF662QPM/@@download/ENCFF662QPM.bam				released	s3://encode-public/2020/09/21/b55e1d52-414c-4df9-a05f-8ff92e6258b7/ENCFF662QPM.bam	https://datasetencode.blob.core.windows.net/dataset/2020/09/21/b55e1d52-414c-4df9-a05f-8ff92e6258b7/ENCFF662QPM.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released			
ENCFF979IGD	bigWig	bigWig		signal p-value	GRCh38	ENCSR774NRD	Histone ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K9me3-human	DNA						2019-08-01	ENCODE		sonication (generic), none	200-600	1	1_1, 1_2							/files/ENCFF662QPM/, /files/ENCFF076ONX/	1661245515	ENCODE Processing Pipeline	d0dbd0442eec8a5a7c5bc8fbea157ef8		https://www.encodeproject.org/files/ENCFF979IGD/@@download/ENCFF979IGD.bigWig				released	s3://encode-public/2020/09/21/426e0c96-8d7d-4c93-9fbf-b314b96031bc/ENCFF979IGD.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/09/21/426e0c96-8d7d-4c93-9fbf-b314b96031bc/ENCFF979IGD.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released			
ENCFF464TMI	fastq	fastq		reads		ENCSR774NRD	Histone ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K9me3-human	DNA						2019-08-01	ENCODE		sonication (generic), none	200-600	1	1_2	76		single-ended					919950960	Bradley Bernstein, Broad	5a8689bd4ecb13e74a4381115228ab46	SRA:SRR10838408	https://www.encodeproject.org/files/ENCFF464TMI/@@download/ENCFF464TMI.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2019/04/27/a040c752-4a1d-49ad-b94b-233cd9d92852/ENCFF464TMI.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2019/04/27/a040c752-4a1d-49ad-b94b-233cd9d92852/ENCFF464TMI.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			missing controlled_by		
ENCFF665VNW	fastq	fastq		reads		ENCSR774NRD	Histone ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K9me3-human	DNA						2019-08-01	ENCODE		sonication (generic), none	200-600	1	1_2	76		single-ended					911340790	Bradley Bernstein, Broad	188d8b49296c3da5103b34759b741ec6	SRA:SRR10838409	https://www.encodeproject.org/files/ENCFF665VNW/@@download/ENCFF665VNW.fastq.gz		Illumina HiSeq 2500		released	s3://encode-public/2019/04/27/c5f4d583-4420-404a-bc70-004679e5ae27/ENCFF665VNW.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2019/04/27/c5f4d583-4420-404a-bc70-004679e5ae27/ENCFF665VNW.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			missing controlled_by		
ENCFF690BQW	bam	bam		alignments	hg19	ENCSR774NRD	Histone ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K9me3-human	DNA						2019-08-01	ENCODE		sonication (generic), none	200-600	1	1_1, 1_2		76					/files/ENCFF799ZPC/, /files/ENCFF807MUK/, /files/ENCFF665VNW/, /files/ENCFF119DAD/, /files/ENCFF464TMI/	3564277403	ENCODE Processing Pipeline	fdb04c6d770b56361beaad1ffb4aa418		https://www.encodeproject.org/files/ENCFF690BQW/@@download/ENCFF690BQW.bam				released	s3://encode-public/2019/07/17/c028518d-57ca-4b6d-8c09-587b5ae015a3/ENCFF690BQW.bam	https://datasetencode.blob.core.windows.net/dataset/2019/07/17/c028518d-57ca-4b6d-8c09-587b5ae015a3/ENCFF690BQW.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived			
ENCFF915GYT	bam	bam		unfiltered alignments	hg19	ENCSR774NRD	Histone ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K9me3-human	DNA						2019-08-01	ENCODE		sonication (generic), none	200-600	1	1_1, 1_2		76					/files/ENCFF799ZPC/, /files/ENCFF807MUK/, /files/ENCFF665VNW/, /files/ENCFF119DAD/, /files/ENCFF464TMI/	4569408278	ENCODE Processing Pipeline	82cccab1ba655705c7dd162fd6a4335d		https://www.encodeproject.org/files/ENCFF915GYT/@@download/ENCFF915GYT.bam				released	s3://encode-public/2019/07/17/c6bddbd5-a128-4460-9ed2-eec9e2ac67af/ENCFF915GYT.bam	https://datasetencode.blob.core.windows.net/dataset/2019/07/17/c6bddbd5-a128-4460-9ed2-eec9e2ac67af/ENCFF915GYT.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived			
ENCFF965LFO	bam	bam		unfiltered alignments	GRCh38	ENCSR774NRD	Histone ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K9me3-human	DNA						2019-08-01	ENCODE		sonication (generic), none	200-600	1	1_1, 1_2		76					/files/ENCFF799ZPC/, /files/ENCFF643CGH/, /files/ENCFF665VNW/, /files/ENCFF119DAD/, /files/ENCFF464TMI/	4585778646	ENCODE Processing Pipeline	08736f11bdad8f16c81de5920a2f7fee		https://www.encodeproject.org/files/ENCFF965LFO/@@download/ENCFF965LFO.bam				released	s3://encode-public/2019/07/17/f64e840e-8a68-4217-a667-b42d292d65d0/ENCFF965LFO.bam	https://datasetencode.blob.core.windows.net/dataset/2019/07/17/f64e840e-8a68-4217-a667-b42d292d65d0/ENCFF965LFO.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived			
ENCFF436AZY	bam	bam		alignments	GRCh38	ENCSR774NRD	Histone ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K9me3-human	DNA						2019-08-01	ENCODE		sonication (generic), none	200-600	1	1_1, 1_2		76					/files/ENCFF799ZPC/, /files/ENCFF643CGH/, /files/ENCFF665VNW/, /files/ENCFF119DAD/, /files/ENCFF464TMI/	3574006549	ENCODE Processing Pipeline	2eac901335096113eccd8a43f604baf1		https://www.encodeproject.org/files/ENCFF436AZY/@@download/ENCFF436AZY.bam				released	s3://encode-public/2019/07/17/9d6f2866-3231-4f3b-ab3c-653068d934f9/ENCFF436AZY.bam	https://datasetencode.blob.core.windows.net/dataset/2019/07/17/9d6f2866-3231-4f3b-ab3c-653068d934f9/ENCFF436AZY.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived			
ENCFF554RKA	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR774NRD	Histone ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K9me3-human	DNA						2019-08-01	ENCODE		sonication (generic), none	200-600	1	1_1, 1_2							/files/ENCFF436AZY/, /files/ENCFF535IMT/	1952934	ENCODE Processing Pipeline	a42d6bcacffa2630e0a64a000f3fa1ac		https://www.encodeproject.org/files/ENCFF554RKA/@@download/ENCFF554RKA.bed.gz				released	s3://encode-public/2019/07/24/0da7cf7f-2a01-4e4f-b714-58d374482f6a/ENCFF554RKA.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2019/07/24/0da7cf7f-2a01-4e4f-b714-58d374482f6a/ENCFF554RKA.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived			
ENCFF056ZTW	bigBed narrowPeak	bigBed	narrowPeak	peaks	GRCh38	ENCSR774NRD	Histone ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K9me3-human	DNA						2019-08-01	ENCODE		sonication (generic), none	200-600	1	1_1, 1_2							/files/ENCFF554RKA/	5037245	ENCODE Processing Pipeline	6e8307d7c87bc04582ff8208cb6a3f70		https://www.encodeproject.org/files/ENCFF056ZTW/@@download/ENCFF056ZTW.bigBed				released	s3://encode-public/2019/07/24/3fd8279e-2308-49fe-97ab-5a6e9da10d16/ENCFF056ZTW.bigBed	https://datasetencode.blob.core.windows.net/dataset/2019/07/24/3fd8279e-2308-49fe-97ab-5a6e9da10d16/ENCFF056ZTW.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived			
ENCFF294NIC	bigWig	bigWig		signal p-value	GRCh38	ENCSR774NRD	Histone ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K9me3-human	DNA						2019-08-01	ENCODE		sonication (generic), none	200-600	1	1_1, 1_2							/files/ENCFF436AZY/, /files/ENCFF535IMT/	1349442864	ENCODE Processing Pipeline	d512cb49e3f293dc9ed0b158c5ec7ec7		https://www.encodeproject.org/files/ENCFF294NIC/@@download/ENCFF294NIC.bigWig				released	s3://encode-public/2019/07/24/9c41b07d-81ab-4424-98f7-426b7c2d8b3c/ENCFF294NIC.bigWig	https://datasetencode.blob.core.windows.net/dataset/2019/07/24/9c41b07d-81ab-4424-98f7-426b7c2d8b3c/ENCFF294NIC.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived			
ENCFF105HEN	bigWig	bigWig		fold change over control	GRCh38	ENCSR774NRD	Histone ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K9me3-human	DNA						2019-08-01	ENCODE		sonication (generic), none	200-600	1	1_1, 1_2							/files/ENCFF436AZY/, /files/ENCFF535IMT/	1615148680	ENCODE Processing Pipeline	ab37e366db0ac04d4bbb51ef0386558f		https://www.encodeproject.org/files/ENCFF105HEN/@@download/ENCFF105HEN.bigWig				released	s3://encode-public/2019/07/24/69d285b8-bb37-4a37-b663-9ee43f57ae5c/ENCFF105HEN.bigWig	https://datasetencode.blob.core.windows.net/dataset/2019/07/24/69d285b8-bb37-4a37-b663-9ee43f57ae5c/ENCFF105HEN.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived			
ENCFF393UFH	bigBed narrowPeak	bigBed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR774NRD	Histone ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K9me3-human	DNA						2019-08-01	ENCODE		sonication (generic), none	200-600	1	1_1, 1_2							/files/ENCFF199EVV/	856392	ENCODE Processing Pipeline	b1f653bbd01b3cff7198afad7f2e69fb		https://www.encodeproject.org/files/ENCFF393UFH/@@download/ENCFF393UFH.bigBed				released	s3://encode-public/2019/07/24/cfdc025a-614e-4cbf-9d47-71533b4507fe/ENCFF393UFH.bigBed	https://datasetencode.blob.core.windows.net/dataset/2019/07/24/cfdc025a-614e-4cbf-9d47-71533b4507fe/ENCFF393UFH.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived			
ENCFF199EVV	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR774NRD	Histone ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K9me3-human	DNA						2019-08-01	ENCODE		sonication (generic), none	200-600	1	1_1, 1_2							/files/ENCFF554RKA/	311655	ENCODE Processing Pipeline	7e7666a391b893b6534058f95eeea133		https://www.encodeproject.org/files/ENCFF199EVV/@@download/ENCFF199EVV.bed.gz				released	s3://encode-public/2019/07/24/d2290338-85b4-412e-8358-d136ad50d89d/ENCFF199EVV.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2019/07/24/d2290338-85b4-412e-8358-d136ad50d89d/ENCFF199EVV.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived			
ENCFF287TDH	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR774NRD	Histone ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K9me3-human	DNA						2019-08-01	ENCODE		sonication (generic), none	200-600	1	1_1, 1_2							/files/ENCFF349BOR/, /files/ENCFF690BQW/	1116965	ENCODE Processing Pipeline	439ba09c4f598777b21a3b847c51779b		https://www.encodeproject.org/files/ENCFF287TDH/@@download/ENCFF287TDH.bed.gz				released	s3://encode-public/2019/07/24/3ccb9273-fec9-4431-8b13-97afd8f0d770/ENCFF287TDH.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2019/07/24/3ccb9273-fec9-4431-8b13-97afd8f0d770/ENCFF287TDH.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived			
ENCFF438XBN	bigBed narrowPeak	bigBed	narrowPeak	peaks	hg19	ENCSR774NRD	Histone ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K9me3-human	DNA						2019-08-01	ENCODE		sonication (generic), none	200-600	1	1_1, 1_2							/files/ENCFF287TDH/	2879971	ENCODE Processing Pipeline	f26bebf52745019b13318224c3529aaa		https://www.encodeproject.org/files/ENCFF438XBN/@@download/ENCFF438XBN.bigBed				released	s3://encode-public/2019/07/24/801cbd30-9d12-4820-8b60-f0fceaaf8ed4/ENCFF438XBN.bigBed	https://datasetencode.blob.core.windows.net/dataset/2019/07/24/801cbd30-9d12-4820-8b60-f0fceaaf8ed4/ENCFF438XBN.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived			
ENCFF925APW	bigWig	bigWig		signal p-value	hg19	ENCSR774NRD	Histone ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K9me3-human	DNA						2019-08-01	ENCODE		sonication (generic), none	200-600	1	1_1, 1_2							/files/ENCFF349BOR/, /files/ENCFF690BQW/	1673472036	ENCODE Processing Pipeline	e573737e6bb281ac96f347bc2ae6c5c6		https://www.encodeproject.org/files/ENCFF925APW/@@download/ENCFF925APW.bigWig				released	s3://encode-public/2019/07/24/9ccd8c33-99ef-4e55-bb05-92b19562253a/ENCFF925APW.bigWig	https://datasetencode.blob.core.windows.net/dataset/2019/07/24/9ccd8c33-99ef-4e55-bb05-92b19562253a/ENCFF925APW.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived			
ENCFF331MNR	bigWig	bigWig		fold change over control	hg19	ENCSR774NRD	Histone ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K9me3-human	DNA						2019-08-01	ENCODE		sonication (generic), none	200-600	1	1_1, 1_2							/files/ENCFF349BOR/, /files/ENCFF690BQW/	1668817573	ENCODE Processing Pipeline	a6a8201f7bc6891446ab87a34a86b9c8		https://www.encodeproject.org/files/ENCFF331MNR/@@download/ENCFF331MNR.bigWig				released	s3://encode-public/2019/07/24/98d51188-179c-4787-98c0-e1d8f8910029/ENCFF331MNR.bigWig	https://datasetencode.blob.core.windows.net/dataset/2019/07/24/98d51188-179c-4787-98c0-e1d8f8910029/ENCFF331MNR.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived			
